,Date,Open,High,Low,Close,Adj Close,Volume,Diff,Percent_Change
31,2009-07-29,977.659973,977.760010,968.650024,975.150024,975.1500244140625,5178770000,-4.469970703125,-0.004583879839628935
32,2009-07-30,976.010010,996.679993,976.010010,986.750000,986.75,6035180000,11.5999755859375,0.011755739338696003
33,2009-07-31,986.799988,993.179993,982.849976,987.479980,987.47998046875,5139070000,0.72998046875,0.0007392357219941914
34,2009-08-03,990.219971,1003.609985,990.219971,1002.630005,1002.6300048828125,5603440000,15.1500244140625,0.015110284090042114
35,2009-08-04,1001.409973,1007.119995,996.679993,1005.650024,1005.6500244140625,5713700000,3.02001953125,0.0030030522029846907
36,2009-08-05,1005.409973,1006.640015,994.309998,1002.719971,1002.719970703125,7242120000,-2.9300537109375,-0.0029221056029200554
37,2009-08-06,1004.059998,1008.000000,992.489990,997.080017,997.0800170898438,6753380000,-5.63995361328125,-0.0056564705446362495
38,2009-08-07,999.830017,1018.000000,999.830017,1010.479980,1010.47998046875,6827090000,13.39996337890625,0.013260988518595695
39,2009-08-10,1008.890015,1010.119995,1000.989990,1007.099976,1007.0999755859375,5406080000,-3.3800048828125,-0.003356176195666194
40,2009-08-11,1005.770020,1005.770020,992.400024,994.349976,994.3499755859375,5773160000,-12.75,-0.012822447344660759
41,2009-08-12,994.000000,1012.780029,993.359985,1005.809998,1005.8099975585938,5498170000,11.46002197265625,0.01139382366091013
42,2009-08-13,1005.859985,1013.140015,1000.820007,1012.729980,1012.72998046875,5250660000,6.91998291015625,0.006832999177277088
43,2009-08-14,1012.229980,1012.599976,994.599976,1004.090027,1004.0900268554688,4940750000,-8.63995361328125,-0.008604760281741619
44,2009-08-17,998.179993,998.179993,978.510010,979.729980,979.72998046875,4088570000,-24.36004638671875,-0.024864040315151215
45,2009-08-18,980.619995,991.200012,980.619995,989.669983,989.6699829101562,4198970000,9.94000244140625,0.010043754242360592
46,2009-08-19,986.880005,999.609985,980.619995,996.460022,996.4600219726562,4257000000,6.7900390625,0.006814160849899054
47,2009-08-20,996.409973,1008.919983,996.390015,1007.369995,1007.3699951171875,4893160000,10.90997314453125,0.01083015464246273
48,2009-08-21,1009.059998,1027.589966,1009.059998,1026.130005,1026.1300048828125,5885550000,18.760009765625,0.018282294273376465
49,2009-08-24,1026.589966,1035.819946,1022.479980,1025.569946,1025.5699462890625,6302450000,-0.56005859375,-0.0005460949614644051
50,2009-08-25,1026.630005,1037.750000,1026.209961,1028.000000,1028.0,5768740000,2.4300537109375,0.0023638654965907335
51,2009-08-26,1027.349976,1032.469971,1021.570007,1028.119995,1028.1199951171875,5080060000,0.1199951171875,0.00011671314132399857
52,2009-08-27,1027.810059,1033.329956,1016.200012,1030.979980,1030.97998046875,5785880000,2.8599853515625,0.002774045569822192
53,2009-08-28,1031.619995,1039.469971,1023.130005,1028.930054,1028.9300537109375,5785780000,-2.0499267578125,-0.001992289675399661
54,2009-08-31,1025.209961,1025.209961,1014.619995,1020.619995,1020.6199951171875,5004560000,-8.31005859375,-0.008142166770994663
55,2009-09-01,1019.520020,1028.449951,996.280029,998.039978,998.0399780273438,6862360000,-22.58001708984375,-0.022624362260103226
56,2009-09-02,996.070007,1000.340027,991.969971,994.750000,994.75,5842730000,-3.28997802734375,-0.0033073415979743004
57,2009-09-03,996.119995,1003.429993,992.250000,1003.239990,1003.239990234375,4624280000,8.489990234375,0.008462571538984776
58,2009-09-04,1003.840027,1016.479980,1001.650024,1016.400024,1016.4000244140625,4097370000,13.1600341796875,0.012947691604495049
59,2009-09-08,1018.669983,1026.069946,1018.669983,1025.390015,1025.3900146484375,5235160000,8.989990234375,0.008767385967075825
60,2009-09-09,1025.359985,1036.339966,1023.969971,1033.369995,1033.3699951171875,5202550000,7.97998046875,0.007722287904471159
61,2009-09-10,1032.989990,1044.140015,1028.040039,1044.140015,1044.1400146484375,5191380000,10.77001953125,0.010314727202057838
62,2009-09-11,1043.920044,1048.180054,1038.400024,1042.729980,1042.72998046875,4922600000,-1.4100341796875,-0.0013522524386644363
63,2009-09-14,1040.150024,1049.739990,1035.000000,1049.339966,1049.3399658203125,4979610000,6.6099853515625,0.006299183703958988
64,2009-09-15,1049.030029,1056.040039,1043.420044,1052.630005,1052.6300048828125,6185620000,3.2900390625,0.0031255418434739113
65,2009-09-16,1053.989990,1068.760010,1052.869995,1068.760010,1068.760009765625,6793530000,16.1300048828125,0.015092261135578156
66,2009-09-17,1067.869995,1074.770020,1061.199951,1065.489990,1065.489990234375,6668110000,-3.27001953125,-0.0030690289568156004
67,2009-09-18,1066.599976,1071.520020,1064.270020,1068.300049,1068.300048828125,5607970000,2.81005859375,0.0026304021012037992
68,2009-09-21,1067.140015,1067.280029,1057.459961,1064.660034,1064.6600341796875,4615280000,-3.6400146484375,-0.003418945474550128
69,2009-09-22,1066.349976,1073.810059,1066.349976,1071.660034,1071.6600341796875,5246600000,7.0,0.006531922146677971
70,2009-09-23,1072.689941,1080.150024,1060.390015,1060.869995,1060.8699951171875,5531930000,-10.7900390625,-0.010170934721827507
71,2009-09-24,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029296875,5505610000,-10.0899658203125,-0.009602357633411884
72,2009-09-25,1049.479980,1053.469971,1041.170044,1044.380005,1044.3800048828125,4507090000,-6.4000244140625,-0.006128061097115278
73,2009-09-28,1045.380005,1065.130005,1045.380005,1062.979980,1062.97998046875,3726950000,18.5999755859375,0.01749795489013195
74,2009-09-29,1063.689941,1069.619995,1057.829956,1060.609985,1060.6099853515625,4949900000,-2.3699951171875,-0.0022345585748553276
75,2009-09-30,1061.020020,1063.400024,1046.469971,1057.079956,1057.0799560546875,5998860000,-3.530029296875,-0.0033394156489521265
76,2009-10-01,1054.910034,1054.910034,1029.449951,1029.849976,1029.8499755859375,5791450000,-27.22998046875,-0.026440724730491638
77,2009-10-02,1029.709961,1030.599976,1019.950012,1025.209961,1025.2099609375,5583240000,-4.6400146484375,-0.004525916650891304
78,2009-10-05,1026.869995,1042.579956,1025.920044,1040.459961,1040.4599609375,4313310000,15.25,0.014656979590654373
79,2009-10-06,1042.020020,1060.550049,1042.020020,1054.719971,1054.719970703125,5029840000,14.260009765625,0.013520185835659504
80,2009-10-07,1053.650024,1058.020020,1050.099976,1057.579956,1057.5799560546875,4238220000,2.8599853515625,0.0027042734436690807
81,2009-10-08,1060.030029,1070.670044,1060.030029,1065.479980,1065.47998046875,4988400000,7.9000244140625,0.007414521649479866
82,2009-10-09,1065.280029,1071.510010,1063.000000,1071.489990,1071.489990234375,3763780000,6.010009765625,0.005609021056443453
83,2009-10-12,1071.630005,1079.459961,1071.630005,1076.189941,1076.18994140625,3710430000,4.699951171875,0.0043672132305800915
84,2009-10-13,1074.959961,1075.300049,1066.709961,1073.189941,1073.18994140625,4320480000,-3.0,-0.0027954045217484236
85,2009-10-14,1078.680054,1093.170044,1078.680054,1092.020020,1092.02001953125,5406420000,18.830078125,0.017243344336748123
86,2009-10-15,1090.359985,1096.560059,1086.410034,1096.560059,1096.56005859375,5369780000,4.5400390625,0.004140255507081747
87,2009-10-16,1094.670044,1094.670044,1081.530029,1087.680054,1087.6800537109375,4894740000,-8.8800048828125,-0.008164170198142529
88,2009-10-19,1088.219971,1100.170044,1086.479980,1097.910034,1097.9100341796875,4619240000,10.22998046875,0.009317685849964619
89,2009-10-20,1098.640015,1098.640015,1086.160034,1091.060059,1091.06005859375,5396930000,-6.8499755859375,-0.006278275512158871
90,2009-10-21,1090.359985,1101.359985,1080.770020,1081.400024,1081.4000244140625,5616290000,-9.6600341796875,-0.008932895958423615
91,2009-10-22,1080.959961,1095.209961,1074.310059,1092.910034,1092.9100341796875,5192410000,11.510009765625,0.010531525127589703
92,2009-10-23,1095.619995,1095.829956,1075.489990,1079.599976,1079.5999755859375,4767460000,-13.31005859375,-0.012328694574534893
93,2009-10-26,1080.359985,1091.750000,1065.229980,1066.949951,1066.949951171875,6363380000,-12.6500244140625,-0.011856249533593655
94,2009-10-27,1067.540039,1072.479980,1060.619995,1063.410034,1063.4100341796875,5337380000,-3.5399169921875,-0.0033288353588432074
95,2009-10-28,1061.510010,1063.260010,1042.189941,1042.630005,1042.6300048828125,6600350000,-20.780029296875,-0.019930396229028702
96,2009-10-29,1043.689941,1066.829956,1043.689941,1066.109985,1066.1099853515625,5595040000,23.47998046875,0.02202397584915161
97,2009-10-30,1065.410034,1065.410034,1033.380005,1036.189941,1036.18994140625,6512420000,-29.9200439453125,-0.02887505665421486
98,2009-11-02,1036.180054,1052.180054,1029.380005,1042.880005,1042.8800048828125,6202640000,6.6900634765625,0.0064149885438382626
99,2009-11-03,1040.920044,1046.359985,1033.939941,1045.410034,1045.4100341796875,5487500000,2.530029296875,0.002420131117105484
100,2009-11-04,1047.140015,1061.000000,1045.150024,1046.500000,1046.5,5635510000,1.0899658203125,0.0010415344731882215
101,2009-11-05,1047.300049,1066.650024,1047.300049,1066.630005,1066.6300048828125,4848350000,20.1300048828125,0.01887252740561962
102,2009-11-06,1064.949951,1071.479980,1059.319946,1069.300049,1069.300048828125,4277130000,2.6700439453125,0.002497001551091671
103,2009-11-09,1072.310059,1093.189941,1072.310059,1093.079956,1093.0799560546875,4460030000,23.7799072265625,0.021754955872893333
104,2009-11-10,1091.859985,1096.420044,1087.400024,1093.010010,1093.010009765625,4394770000,-0.0699462890625,-6.39941863482818e-05
105,2009-11-11,1096.040039,1105.369995,1093.810059,1098.510010,1098.510009765625,4286700000,5.5,0.005006781779229641
106,2009-11-12,1098.310059,1101.969971,1084.900024,1087.239990,1087.239990234375,4160250000,-11.27001953125,-0.010365714319050312
107,2009-11-13,1087.589966,1097.790039,1085.329956,1093.479980,1093.47998046875,3792610000,6.239990234375,0.0057065426371991634
108,2009-11-16,1094.130005,1113.689941,1094.130005,1109.300049,1109.300048828125,4565850000,15.820068359375,0.014261307194828987
109,2009-11-17,1109.219971,1110.520020,1102.189941,1110.319946,1110.3199462890625,3824070000,1.0198974609375,0.00091856176732108
110,2009-11-18,1109.439941,1111.099976,1102.699951,1109.800049,1109.800048828125,4293340000,-0.5198974609375,-0.00046846046461723745
111,2009-11-19,1106.439941,1106.439941,1088.400024,1094.900024,1094.9000244140625,4178030000,-14.9000244140625,-0.013608571141958237
112,2009-11-20,1094.660034,1094.660034,1086.810059,1091.380005,1091.3800048828125,3751230000,-3.52001953125,-0.0032252923119813204
113,2009-11-23,1094.859985,1112.380005,1094.859985,1106.239990,1106.239990234375,3827920000,14.8599853515625,0.013432876206934452
114,2009-11-24,1105.829956,1107.560059,1097.630005,1105.650024,1105.6500244140625,3700820000,-0.5899658203125,-0.0005335918394848704
115,2009-11-25,1106.489990,1111.180054,1104.750000,1110.630005,1110.6300048828125,3036350000,4.97998046875,0.004483923781663179
116,2009-11-27,1105.469971,1105.469971,1083.739990,1091.489990,1091.489990234375,2362910000,-19.1400146484375,-0.017535675317049026
117,2009-11-30,1091.069946,1097.239990,1086.250000,1095.630005,1095.6300048828125,3895520000,4.1400146484375,0.0037786613684147596
118,2009-12-01,1098.890015,1112.280029,1098.890015,1108.859985,1108.8599853515625,4249310000,13.22998046875,0.011931154876947403
119,2009-12-02,1109.030029,1115.579956,1105.290039,1109.239990,1109.239990234375,3941340000,0.3800048828125,0.00034258130472153425
120,2009-12-03,1110.589966,1117.280029,1098.739990,1099.920044,1099.9200439453125,4810030000,-9.3199462890625,-0.008473294787108898
121,2009-12-04,1100.430054,1119.130005,1096.520020,1105.979980,1105.97998046875,5781140000,6.0599365234375,0.005479245912283659
122,2009-12-07,1105.520020,1110.719971,1100.829956,1103.250000,1103.25,4103360000,-2.72998046875,-0.002474489388987422
123,2009-12-08,1103.040039,1103.040039,1088.609985,1091.939941,1091.93994140625,4748030000,-11.31005859375,-0.010357766412198544
124,2009-12-09,1091.069946,1097.040039,1085.890015,1095.949951,1095.949951171875,4115410000,4.010009765625,0.003658935194835067
125,2009-12-10,1098.689941,1106.250000,1098.689941,1102.349976,1102.3499755859375,3996490000,6.4000244140625,0.005805800668895245
126,2009-12-11,1103.959961,1108.500000,1101.339966,1106.410034,1106.4100341796875,3791090000,4.06005859375,0.003669578582048416
127,2009-12-14,1107.839966,1114.760010,1107.839966,1114.109985,1114.1099853515625,4548490000,7.699951171875,0.006911302451044321
128,2009-12-15,1114.109985,1114.109985,1105.349976,1107.930054,1107.9300537109375,5045100000,-6.179931640625,-0.005577907897531986
129,2009-12-16,1108.609985,1116.209961,1107.959961,1109.180054,1109.1800537109375,4829820000,1.25,0.0011269586393609643
130,2009-12-17,1106.359985,1106.359985,1095.880005,1096.079956,1096.0799560546875,7615070000,-13.10009765625,-0.011951771564781666
131,2009-12-18,1097.859985,1103.739990,1093.880005,1102.469971,1102.469970703125,6325890000,6.3900146484375,0.005796089302748442
132,2009-12-21,1105.310059,1117.680054,1105.310059,1114.050049,1114.050048828125,3977340000,11.580078125,0.010394576005637646
133,2009-12-22,1114.510010,1120.270020,1114.510010,1118.020020,1118.02001953125,3641130000,3.969970703125,0.0035508940927684307
134,2009-12-23,1118.839966,1121.579956,1116.000000,1120.589966,1120.5899658203125,3166870000,2.5699462890625,0.0022933869622647762
135,2009-12-24,1121.079956,1126.479980,1121.079956,1126.479980,1126.47998046875,1267710000,5.8900146484375,0.00522868987172842
136,2009-12-28,1127.530029,1130.380005,1123.510010,1127.780029,1127.780029296875,2716400000,1.300048828125,0.0011527503374963999
137,2009-12-29,1128.550049,1130.380005,1126.079956,1126.199951,1126.199951171875,2491020000,-1.580078125,-0.0014030174352228642
138,2009-12-30,1125.530029,1126.420044,1121.939941,1126.420044,1126.4200439453125,2277300000,0.2200927734375,0.00019539138884283602
139,2009-12-31,1126.599976,1127.640015,1114.810059,1115.099976,1115.0999755859375,2076990000,-11.320068359375,-0.010151617228984833
140,2010-01-04,1116.560059,1133.869995,1116.560059,1132.989990,1132.989990234375,3991400000,17.8900146484375,0.015790089964866638
141,2010-01-05,1132.660034,1136.630005,1129.660034,1136.520020,1136.52001953125,2491020000,3.530029296875,0.003105998272076249
142,2010-01-06,1135.709961,1139.189941,1133.949951,1137.140015,1137.1400146484375,4972660000,0.6199951171875,0.0005452231853269041
143,2010-01-07,1136.270020,1142.459961,1131.319946,1141.689941,1141.68994140625,5270680000,4.5499267578125,0.00398525595664978
144,2010-01-08,1140.520020,1145.390015,1136.219971,1144.979980,1144.97998046875,4389590000,3.2900390625,0.0028734467923641205
145,2010-01-11,1145.959961,1149.739990,1142.020020,1146.979980,1146.97998046875,4255780000,2.0,0.001743709552101791
146,2010-01-12,1143.810059,1143.810059,1131.770020,1136.219971,1136.219970703125,4716160000,-10.760009765625,-0.00947000551968813
147,2010-01-13,1137.310059,1148.400024,1133.180054,1145.680054,1145.6800537109375,4170360000,9.4600830078125,0.008257176727056503
148,2010-01-14,1145.680054,1150.410034,1143.800049,1148.459961,1148.4599609375,3915200000,2.7799072265625,0.00242055207490921
149,2010-01-15,1147.719971,1147.770020,1131.390015,1136.030029,1136.030029296875,4758730000,-12.429931640625,-0.010941551998257637
150,2010-01-19,1136.030029,1150.449951,1135.770020,1150.229980,1150.22998046875,4724830000,14.199951171875,0.01234531495720148
151,2010-01-20,1147.949951,1147.949951,1129.250000,1138.040039,1138.0400390625,4810560000,-12.18994140625,-0.010711346752941608
152,2010-01-21,1138.680054,1141.579956,1114.839966,1116.479980,1116.47998046875,6874290000,-21.56005859375,-0.01931074447929859
153,2010-01-22,1115.489990,1115.489990,1090.180054,1091.760010,1091.760009765625,6208650000,-24.719970703125,-0.022642312571406364
154,2010-01-25,1092.400024,1102.969971,1092.400024,1096.780029,1096.780029296875,4481390000,5.02001953125,0.004577052313834429
155,2010-01-26,1095.800049,1103.689941,1089.859985,1092.170044,1092.1700439453125,4731910000,-4.6099853515625,-0.004220941103994846
156,2010-01-27,1091.939941,1099.510010,1083.109985,1097.500000,1097.5,5319120000,5.3299560546875,0.004856451880186796
157,2010-01-28,1096.930054,1100.219971,1078.459961,1084.530029,1084.530029296875,5452400000,-12.969970703125,-0.011959070339798927
158,2010-01-29,1087.609985,1096.449951,1071.589966,1073.869995,1073.8699951171875,5412850000,-10.6600341796875,-0.009926745668053627
159,2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,1089.18994140625,4077610000,15.3199462890625,0.014065450057387352
160,2010-02-02,1090.050049,1104.729980,1087.959961,1103.319946,1103.3199462890625,4749540000,14.1300048828125,0.012806806713342667
161,2010-02-03,1100.670044,1102.719971,1093.969971,1097.280029,1097.280029296875,4285450000,-6.0399169921875,-0.005504444241523743
162,2010-02-04,1097.250000,1097.250000,1062.780029,1063.109985,1063.1099853515625,5859690000,-34.1700439453125,-0.032141588628292084
163,2010-02-05,1064.119995,1067.130005,1044.500000,1066.189941,1066.18994140625,6438900000,3.0799560546875,0.0028887498192489147
164,2010-02-08,1065.510010,1071.199951,1056.510010,1056.739990,1056.739990234375,4089820000,-9.449951171875,-0.008942550979554653
165,2010-02-09,1060.060059,1079.280029,1060.060059,1070.520020,1070.52001953125,5114260000,13.780029296875,0.012872275896370411
166,2010-02-10,1069.680054,1073.670044,1059.339966,1068.130005,1068.1300048828125,4251450000,-2.3900146484375,-0.002237569075077772
167,2010-02-11,1067.099976,1080.040039,1060.589966,1078.469971,1078.469970703125,4400870000,10.3399658203125,0.009587625041604042
168,2010-02-12,1075.949951,1077.810059,1062.969971,1075.510010,1075.510009765625,4160680000,-2.9599609375,-0.002752146450802684
169,2010-02-16,1079.130005,1095.670044,1079.130005,1094.869995,1094.8699951171875,4080770000,19.3599853515625,0.017682451754808426
170,2010-02-17,1096.140015,1101.030029,1094.719971,1099.510010,1099.510009765625,4259230000,4.6400146484375,0.004220074974000454
171,2010-02-18,1099.030029,1108.239990,1097.479980,1106.750000,1106.75,3878620000,7.239990234375,0.00654166704043746
172,2010-02-19,1105.489990,1112.420044,1100.800049,1109.170044,1109.1700439453125,3944280000,2.4200439453125,0.0021818510722368956
173,2010-02-22,1110.000000,1112.290039,1105.380005,1108.010010,1108.010009765625,3814440000,-1.1600341796875,-0.0010469527915120125
174,2010-02-23,1107.489990,1108.579956,1092.180054,1094.599976,1094.5999755859375,4521050000,-13.4100341796875,-0.012251081876456738
175,2010-02-24,1095.890015,1106.420044,1095.500000,1105.239990,1105.239990234375,4168360000,10.6400146484375,0.009626882150769234
176,2010-02-25,1101.239990,1103.500000,1086.020020,1102.939941,1102.93994140625,4521130000,-2.300048828125,-0.0020853800233453512
177,2010-02-26,1103.099976,1107.239990,1097.560059,1104.489990,1104.489990234375,3945190000,1.550048828125,0.0014034068444743752
178,2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,1115.7099609375,3847640000,11.219970703125,0.010056350380182266
179,2010-03-02,1117.010010,1123.459961,1116.510010,1118.310059,1118.31005859375,4134680000,2.60009765625,0.002325023990124464
180,2010-03-03,1119.359985,1125.640015,1116.579956,1118.790039,1118.7900390625,3951320000,0.47998046875,0.00042901746928691864
181,2010-03-04,1119.119995,1123.729980,1116.660034,1122.969971,1122.969970703125,3945010000,4.179931640625,0.0037222113460302353
182,2010-03-05,1125.119995,1139.380005,1125.119995,1138.699951,1138.699951171875,4133000000,15.72998046875,0.013813981786370277
183,2010-03-08,1138.400024,1141.050049,1136.770020,1138.500000,1138.5,3774680000,-0.199951171875,-0.0001756268466124311
184,2010-03-09,1137.560059,1145.369995,1134.900024,1140.449951,1140.449951171875,5185570000,1.949951171875,0.0017098085954785347
185,2010-03-10,1140.219971,1148.260010,1140.089966,1145.609985,1145.6099853515625,5469120000,5.1600341796875,0.004504180513322353
186,2010-03-11,1143.959961,1150.239990,1138.989990,1150.239990,1150.239990234375,4669060000,4.6300048828125,0.004025251138955355
187,2010-03-12,1151.709961,1153.410034,1146.969971,1149.989990,1149.989990234375,4928160000,-0.25,-0.00021739320072811097
188,2010-03-15,1148.530029,1150.979980,1141.449951,1150.510010,1150.510009765625,4164110000,0.52001953125,0.0004519904323387891
189,2010-03-16,1150.829956,1160.280029,1150.349976,1159.459961,1159.4599609375,4369770000,8.949951171875,0.007719068787992001
190,2010-03-17,1159.939941,1169.839966,1159.939941,1166.209961,1166.2099609375,4963200000,6.75,0.005787980277091265
191,2010-03-18,1166.130005,1167.770020,1161.160034,1165.829956,1165.8299560546875,4234510000,-0.3800048828125,-0.0003259522491134703
192,2010-03-19,1166.680054,1169.199951,1155.329956,1159.900024,1159.9000244140625,5212410000,-5.929931640625,-0.005112450569868088
193,2010-03-22,1157.250000,1167.819946,1152.880005,1165.810059,1165.81005859375,4261680000,5.9100341796875,0.005069465842097998
194,2010-03-23,1166.469971,1174.719971,1163.829956,1174.170044,1174.1700439453125,4411640000,8.3599853515625,0.007119910325855017
195,2010-03-24,1172.699951,1173.040039,1166.010010,1167.719971,1167.719970703125,4705750000,-6.4500732421875,-0.005523647181689739
196,2010-03-25,1170.030029,1180.689941,1165.089966,1165.729980,1165.72998046875,5668900000,-1.989990234375,-0.0017070764442905784
197,2010-03-26,1167.579956,1173.930054,1161.479980,1166.589966,1166.5899658203125,4708420000,0.8599853515625,0.0007371787796728313
198,2010-03-29,1167.709961,1174.849976,1167.709961,1173.219971,1173.219970703125,4375580000,6.6300048828125,0.005651118233799934
199,2010-03-30,1173.750000,1177.829956,1168.920044,1173.270020,1173.27001953125,4085000000,0.050048828125,4.2657553422031924e-05
200,2010-03-31,1171.750000,1174.560059,1165.770020,1169.430054,1169.4300537109375,4484340000,-3.8399658203125,-0.0032836217433214188
201,2010-04-01,1171.229980,1181.430054,1170.689941,1178.099976,1178.0999755859375,4006870000,8.669921875,0.007359241135418415
202,2010-04-05,1178.709961,1187.729980,1178.709961,1187.439941,1187.43994140625,3881620000,9.3399658203125,0.007865631952881813
203,2010-04-06,1186.010010,1191.800049,1182.770020,1189.439941,1189.43994140625,4086180000,2.0,0.0016814636765047908
204,2010-04-07,1188.229980,1189.599976,1177.250000,1182.449951,1182.449951171875,5101430000,-6.989990234375,-0.005911447107791901
205,2010-04-08,1181.750000,1188.550049,1175.119995,1186.439941,1186.43994140625,4726970000,3.989990234375,0.0033629939425736666
206,2010-04-09,1187.469971,1194.660034,1187.150024,1194.369995,1194.3699951171875,4511570000,7.9300537109375,0.006639528553932905
207,2010-04-12,1194.939941,1199.199951,1194.709961,1196.479980,1196.47998046875,4607090000,2.1099853515625,0.0017634941032156348
208,2010-04-13,1195.939941,1199.040039,1188.819946,1197.300049,1197.300048828125,5403580000,0.820068359375,0.0006849313504062593
209,2010-04-14,1198.689941,1210.650024,1198.689941,1210.650024,1210.6500244140625,5760040000,13.3499755859375,0.011027113534510136
210,2010-04-15,1210.770020,1213.920044,1208.500000,1211.670044,1211.6700439453125,5995330000,1.02001953125,0.0008418294601142406
211,2010-04-16,1210.170044,1210.170044,1186.770020,1192.130005,1192.1300048828125,8108470000,-19.5400390625,-0.016390861943364143
212,2010-04-19,1192.060059,1197.869995,1183.680054,1197.520020,1197.52001953125,6597740000,5.3900146484375,0.004500980954617262
213,2010-04-20,1199.040039,1208.579956,1199.040039,1207.170044,1207.1700439453125,5316590000,9.6500244140625,0.00799392256885767
214,2010-04-21,1207.160034,1210.989990,1198.849976,1205.939941,1205.93994140625,5724310000,-1.2301025390625,-0.001020036288537085
215,2010-04-22,1202.520020,1210.270020,1190.189941,1208.670044,1208.6700439453125,6035780000,2.7301025390625,0.0022587657440453768
216,2010-04-23,1207.869995,1217.280029,1205.099976,1217.280029,1217.280029296875,5326060000,8.6099853515625,0.007073134649544954
217,2010-04-26,1217.069946,1219.800049,1211.069946,1212.050049,1212.050048828125,5647760000,-5.22998046875,-0.004314986988902092
218,2010-04-27,1209.920044,1211.380005,1181.619995,1183.709961,1183.7099609375,7454540000,-28.340087890625,-0.023941749706864357
219,2010-04-28,1184.589966,1195.050049,1181.810059,1191.359985,1191.3599853515625,6342310000,7.6500244140625,0.006421253550797701
220,2010-04-29,1193.300049,1209.359985,1193.300049,1206.780029,1206.780029296875,6059410000,15.4200439453125,0.01277784164994955
